TweetID,NoRetweets 
866469,316
866470,325
866471,428
866472,325
866473,325
866474,325
866475,325
866476,325
866477,325
866478,325
866479,428
866480,325
866481,325
866482,325
866483,325
866484,325
866485,325
866486,428
866487,325
866488,428
866489,325
866490,325
866491,325
866492,552
866493,325
866494,325
866495,325
866496,325
866497,325
866498,325
866499,325
866500,325
866501,325
866502,428
866503,325
866504,325
866505,428
866506,325
866507,325
866508,325
866509,325
866510,325
866511,325
866512,325
866513,325
866514,325
866515,325
866516,325
866517,325
866518,325
866519,325
866520,325
866521,325
866522,325
866523,325
866524,325
866525,325
866526,325
866527,325
866528,325
866529,325
866530,325
866531,325
866532,428
866533,325
866534,325
866535,325
866536,325
866537,325
866538,325
866539,325
866540,325
866541,325
866542,325
866543,325
866544,325
866545,325
866546,325
866547,325
866548,325
866549,428
866550,325
866551,325
866552,428
866553,325
866554,325
866555,325
866556,325
866557,428
866558,325
866559,325
866560,325
866561,325
866562,316
866563,325
866564,325
866565,325
866566,325
866567,325
866568,325
866569,325
866570,325
866571,428
866572,325
866573,325
866574,325
866575,325
866576,325
866577,325
866578,325
866579,428
866580,325
866581,325
866582,325
866583,325
866584,325
866585,325
866586,325
866587,325
866588,325
866589,428
866590,325
866591,325
866592,325
866593,428
866594,325
866595,325
866596,325
866597,428
866598,325
866599,325
866600,428
866601,325
866602,325
866603,325
866604,325
866605,428
866606,325
866607,325
866608,325
866609,325
866610,325
866611,325
866612,428
866613,325
866614,325
866615,325
866616,325
866617,325
866618,325
866619,325
866620,428
866621,316
866622,325
866623,325
866624,552
866625,325
866626,325
866627,325
866628,325
866629,325
866630,325
866631,325
866632,325
866633,325
866634,325
866635,325
866636,428
866637,325
866638,325
866639,325
866640,325
866641,325
866642,325
866643,428
866644,325
866645,325
866646,325
866647,325
866648,428
866649,325
866650,325
866651,325
866652,325
866653,325
866654,428
866655,325
866656,325
866657,316
866658,325
866659,325
866660,325
866661,325
866662,316
866663,325
866664,428
866665,325
866666,325
866667,325
866668,325
866669,325
866670,325
866671,325
866672,316
866673,325
866674,325
866675,382
866676,325
866677,325
866678,428
866679,325
866680,325
866681,325
866682,325
866683,325
866684,325
866685,325
866686,325
866687,325
866688,325
866689,325
866690,428
866691,325
866692,325
866693,325
866694,325
866695,325
866696,316
866697,325
866698,325
866699,325
866700,325
866701,428
866702,325
866703,325
866704,428
866705,325
866706,325
866707,428
866708,325
866709,325
866710,325
866711,325
866712,325
866713,325
866714,325
866715,325
866716,325
866717,325
866718,325
866719,428
866720,325
866721,325
866722,428
866723,325
866724,325
866725,325
866726,325
866727,325
866728,325
866729,325
866730,325
866731,428
866732,325
866733,428
866734,325
866735,325
866736,325
866737,325
866738,325
866739,325
866740,325
866741,325
866742,325
866743,325
866744,325
866745,428
866746,325
866747,325
866748,325
866749,428
866750,325
866751,428
866752,428
866753,325
866754,325
866755,325
866756,325
866757,428
866758,325
866759,325
866760,325
866761,325
866762,325
866763,428
866764,325
866765,325
866766,325
866767,325
866768,325
866769,325
866770,325
866771,325
866772,325
866773,428
866774,325
866775,325
866776,325
866777,325
866778,428
866779,325
866780,316
866781,325
866782,325
866783,325
866784,325
866785,325
866786,316
866787,325
866788,325
866789,325
866790,428
866791,325
866792,325
866793,325
866794,325
866795,325
866796,325
866797,325
866798,325
866799,325
866800,325
866801,316
866802,325
866803,428
866804,325
866805,325
866806,325
866807,325
866808,325
866809,325
866810,325
866811,325
866812,325
866813,325
866814,325
866815,325
866816,325
866817,428
866818,316
866819,316
866820,428
866821,325
866822,325
866823,428
866824,325
866825,325
866826,325
866827,325
866828,325
866829,325
866830,325
866831,316
866832,325
866833,325
866834,325
866835,325
866836,325
866837,325
866838,325
866839,428
866840,325
866841,428
866842,325
866843,325
866844,325
866845,325
866846,325
866847,325
866848,325
866849,325
866850,325
866851,325
866852,316
866853,325
866854,325
866855,325
866856,325
866857,316
866858,325
866859,325
866860,325
866861,325
866862,325
866863,325
866864,325
866865,325
866866,325
866867,325
866868,325
866869,325
866870,325
866871,428
866872,325
866873,325
866874,325
866875,325
866876,316
866877,325
866878,428
866879,325
866880,428
866881,325
866882,325
866883,325
866884,325
866885,325
866886,325
866887,325
866888,325
866889,325
866890,325
866891,325
866892,325
866893,325
866894,325
866895,428
866896,325
866897,428
866898,325
866899,325
866900,325
866901,325
866902,316
866903,325
866904,325
866905,325
866906,325
866907,325
866908,325
866909,325
866910,428
866911,325
866912,325
866913,325
866914,428
866915,325
866916,325
866917,325
866918,428
866919,325
866920,428
866921,428
866922,325
866923,325
866924,325
866925,325
866926,428
866927,325
866928,325
866929,325
866930,316
866931,325
866932,325
866933,325
866934,325
866935,325
866936,325
866937,325
866938,325
866939,428
866940,325
866941,325
866942,316
866943,325
866944,325
866945,325
866946,325
866947,428
866948,325
866949,428
866950,325
866951,325
866952,428
866953,316
866954,325
866955,325
866956,325
866957,428
866958,325
866959,325
866960,325
866961,325
866962,325
866963,325
866964,428
866965,325
866966,325
866967,325
866968,325
866969,325
866970,325
866971,325
866972,325
866973,325
866974,325
866975,325
866976,325
866977,325
866978,1347
866979,553
866980,316
866981,325
866982,325
866983,428
866984,325
866985,325
866986,325
866987,325
866988,428
866989,428
866990,325
866991,325
866992,325
866993,325
866994,325
866995,316
866996,428
866997,325
866998,325
866999,325
867000,325
867001,325
867002,325
867003,325
867004,325
867005,325
867006,325
867007,325
867008,325
867009,428
867010,325
867011,428
867012,325
867013,316
867014,325
867015,325
867016,325
867017,428
867018,325
867019,325
867020,325
867021,325
867022,428
867023,325
867024,325
867025,325
867026,428
867027,428
867028,325
867029,325
867030,325
867031,325
867032,428
867033,325
867034,325
867035,325
867036,325
867037,428
867038,325
867039,325
867040,325
867041,428
867042,325
867043,325
867044,325
867045,325
867046,325
867047,325
867048,325
867049,316
867050,325
867051,325
867052,325
867053,325
867054,325
867055,325
867056,325
867057,325
867058,325
867059,325
867060,428
867061,325
867062,428
867063,325
867064,325
867065,325
867066,325
867067,325
867068,325
867069,325
867070,325
867071,325
867072,325
867073,325
867074,325
867075,428
867076,325
867077,325
867078,325
867079,325
867080,428
867081,325
867082,325
867083,325
867084,325
867085,325
867086,316
867087,325
867088,316
867089,325
867090,325
867091,325
867092,316
867093,325
867094,325
867095,325
867096,325
867097,325
867098,428
867099,325
867100,428
867101,316
867102,325
867103,325
867104,428
867105,325
867106,325
867107,325
867108,325
867109,325
867110,428
867111,325
867112,325
867113,325
867114,428
867115,325
867116,316
867117,325
867118,325
867119,325
867120,325
867121,325
867122,325
867123,325
867124,316
867125,428
867126,325
867127,325
867128,325
867129,325
867130,428
867131,325
867132,428
867133,325
